wallet_age,transaction_volume_total,transaction_count,active_days,average_tx_value,gas_spent_total,tokens_held,DEX_activity_count,contract_interactions,NFT_activity,liquidation_events,scam_interaction_count,failed_transaction_count,eth_ratio,btc_ratio,nft_ratio,nft_collection_diversity,average_eth_holding_age,average_btc_holding_age,predicted_holding_duration,credit_score
230,16034,700,17,1056,21700,23,130,73,36,2,0,12,0.4088888013557135,0.32420654021837186,0.2669046584259146,3,167.69925941601173,139.0321112066686,307.4881944950173,457.3961323758782
869,6126,97,342,1232,40464,40,187,191,49,0,4,3,0.40791154536235297,0.3910571947267247,0.20103125991092236,12,285.7358772778555,253.8594006874102,188.5960787622043,642.2985066318988
809,6122,562,209,1391,43351,11,162,170,31,0,1,13,0.30599788463313327,0.48740701519772595,0.20659510016914076,18,63.42060635277473,270.1561988250879,307.8110369727222,621.9695559644947
959,19030,410,96,544,28794,46,196,16,2,1,3,2,0.4212945049128013,0.2565294663518431,0.3221760287353556,12,290.2385087651767,224.69708981525804,274.4450799410922,589.3366705491433
62,83838,597,52,1363,29783,8,107,120,2,2,3,4,0.3541719306411435,0.39752914706652726,0.24829892229232925,2,154.42466551773276,351.16374335740846,100.15850935654274,487.48931825245046
77,85717,898,394,1424,17998,29,108,186,21,0,4,6,0.499271033262556,0.21058387219120833,0.29014509454623566,2,43.19570456804503,37.18235531874294,347.8753443413204,550.4959589324517
532,56658,55,118,701,14869,30,19,22,21,1,1,0,0.5695035564668405,0.2794753876579884,0.15102105587517112,17,151.68746981832936,277.4486379470276,50.36169149085015,636.2402377788951
436,39638,681,444,202,45525,10,72,134,9,0,3,11,0.5048705548845958,0.30767848842394424,0.18745095669146,10,234.565321558751,351.1935257200367,330.9237020271713,665.8502158842186
603,68067,472,417,1087,29152,39,166,171,2,0,4,10,0.48434686426197593,0.3775790234935736,0.1380741122444506,18,69.9488061732913,318.8610293332347,131.98855541177528,627.979278870413
757,89869,601,492,1373,21954,28,3,180,11,0,3,7,0.46382932608050315,0.3265271491182251,0.20964352480127169,19,339.5515549641353,86.24405175467946,197.54960786007376,730.0197482046647
834,35674,319,161,1576,32555,49,18,70,28,1,3,5,0.35767742685646936,0.4285819094381547,0.213740663705376,1,56.02025844640092,139.48480259433023,171.48787735474605,532.1088245847078
128,36854,95,26,619,17654,36,101,107,47,2,3,1,0.40979663317130105,0.37454875120238607,0.21565461562631297,4,341.5522511441107,87.77136635861591,87.56457656716692,443.6007211362262
713,47271,101,142,1276,46026,13,172,78,16,1,2,18,0.4158078086985794,0.3599348011350714,0.22425739016634913,4,266.89106850845496,231.43830187792588,149.9792002445672,548.6434035486021
901,74688,669,157,958,36236,32,170,161,6,2,1,19,0.43396278180641207,0.27912142689259556,0.2869157913009924,2,140.45357876375823,268.5829739631299,94.63303615808641,541.6493271080791
755,39518,682,286,273,47976,36,140,45,12,0,4,19,0.4624028842583365,0.3280703450889128,0.20952677065275085,19,160.90136648254622,136.2197127366245,98.3019692792755,514.6290732357836
576,11267,723,241,1466,16042,37,140,195,1,2,4,13,0.4284077100179859,0.35585301268531655,0.2157392772966977,12,278.1711371854693,210.73470228473897,92.66404006883741,428.00094906530353
990,91825,945,323,1793,26966,26,187,77,3,0,1,0,0.4739929322980153,0.2759990641032502,0.25000800359873454,10,231.49281879520447,261.4583909738503,193.82082241610908,823.6275874278954
768,2062,937,424,1104,49407,22,184,15,9,0,1,9,0.37716423342778566,0.45950647497082775,0.16332929160138676,13,255.00037868740665,171.1488385647012,297.3070081162907,697.3501526427128
642,51448,251,375,530,45314,4,85,70,38,1,1,15,0.543985862818901,0.2576994667812385,0.19831467039986053,15,160.3701465320158,316.0952027025789,220.60496131001574,639.7235536176935
972,96462,874,237,826,46095,31,51,95,23,0,1,3,0.33021837091645817,0.4705663264157116,0.19921530266783016,3,193.41751640554565,288.4692283214187,329.22420716453206,814.6451143699309
491,7229,11,148,1812,15270,18,110,146,16,1,0,10,0.4162757426242545,0.33018605434059417,0.25353820303515134,13,361.6056071526943,51.66295718994117,243.2424036732026,576.1400655716993
672,57793,234,445,1810,31908,38,180,1,5,2,4,15,0.25649167309309734,0.3988504357281811,0.3446578911787216,8,101.66416161740543,238.07697519542774,260.9289387369225,489.32557736610045
798,48915,810,408,1975,16523,24,108,9,18,2,0,19,0.5437598072264805,0.2496988101517397,0.20654138262177987,7,169.98182248491403,108.83405957151612,253.64842195854607,582.7057896126585
34,5632,754,220,949,48068,23,85,177,4,0,3,0,0.3356003714122884,0.4087052052481051,0.25569442333960657,8,127.76076783727905,216.7686186635372,180.5688297165533,534.9606924852394
247,4596,982,400,1781,20991,22,42,124,31,1,3,15,0.3843652896509966,0.3575286742041838,0.2581060361448196,18,286.3123559973497,350.5576282820437,260.92850543702775,531.4958972449676
532,7168,935,37,1447,11775,2,199,80,9,0,4,18,0.2725943842232665,0.3452068870528105,0.38219872872392296,9,285.9442295980165,324.48577152500377,53.352095067101985,456.95093569418555
796,8561,938,60,1089,13265,31,199,139,8,1,3,8,0.33071245644053876,0.3926981294783051,0.2765894140811561,6,127.96922943412761,165.51299504356913,318.0502430917472,493.59849816057067
427,74794,598,451,1796,20459,11,41,69,26,1,1,8,0.33346896727774633,0.38192725746025336,0.2846037752620002,4,57.26575607204927,127.65714254535838,290.5670680537123,634.3621414577985
900,83152,125,270,738,17673,28,89,149,12,1,0,8,0.40215409344834,0.3116425264467834,0.28620338010487656,15,33.829946685188354,108.52592437676677,112.15203600761241,655.7036459154539
824,27734,675,270,519,28056,46,114,31,18,2,1,16,0.314293715831685,0.38466372443219465,0.3010425597361203,5,173.19592863623265,208.39248136843423,287.2908721751176,539.0931192622447
422,7371,927,359,693,7614,32,25,104,20,1,3,11,0.36730051185151597,0.41520169423160525,0.21749779391687887,5,167.46309410248324,68.27323184144888,34.23527146900619,466.4859688521743
236,27069,112,361,584,37020,5,150,83,23,2,0,12,0.4992796590945671,0.2780101064882184,0.22271023441721452,7,361.1106093443541,214.00712772296328,102.77760178109494,573.4672364960072
44,80905,203,17,1782,8415,38,42,128,37,1,1,7,0.5277975284027071,0.30254547879532784,0.16965699280196508,9,187.38369535872266,30.446769229415324,51.82097495475014,514.0912688021524
887,13910,175,329,1874,24155,10,76,181,3,2,4,15,0.28499733251062115,0.37468238125630166,0.34032028623307725,7,115.90015380776592,138.489626299858,291.37601706699473,430.21013927438935
583,74479,880,147,511,44884,40,155,57,23,2,1,17,0.4295342630970311,0.2806512638789064,0.2898144730240625,9,328.5618627455416,103.67799513324472,283.2178406447597,540.8871941320429
921,78735,99,47,1035,17964,46,136,197,34,2,3,0,0.2755954892693056,0.4376099350923645,0.2867945756383299,10,194.5077631339488,355.35829463686196,302.56806797361327,612.1900043754752
490,82264,695,120,1207,38726,24,19,145,2,0,0,0,0.48675180599257717,0.28692036744409394,0.22632782656332892,4,230.72383779554357,273.62617705594295,31.50136726405216,742.8425169045543
720,24275,131,489,1236,38044,35,183,133,3,1,4,11,0.3461150955044652,0.4910434685628083,0.16284143593272643,6,62.049017993451244,147.13388245484964,197.91296343726668,526.6769241337452
604,73274,152,377,1860,38544,44,38,44,36,0,0,5,0.5139446682840009,0.2770515530615449,0.2090037786544543,14,158.27699645547432,61.103103987757876,266.1201261683077,739.6844321078929
893,82449,115,229,431,33252,48,178,96,39,1,4,8,0.3713247865025271,0.4271636433414767,0.20151157015599633,9,346.31493094871854,203.12819922135904,82.05937812757017,615.6561030837183
772,61004,896,346,1501,4832,23,11,22,47,1,0,4,0.4807199215577979,0.3032120020504045,0.21606807639179762,1,227.48430369876752,101.50504024422418,247.67989371672925,713.1526195830713
270,63981,437,232,1878,26275,17,182,22,34,0,3,15,0.3621333256010246,0.28056844766967765,0.35729822672929773,17,145.40812147272464,209.70389787594985,58.17688326874472,521.5866927097545
593,85659,314,145,754,15901,1,10,153,30,2,4,17,0.44509588988973037,0.3758548543091952,0.17904925580107434,13,239.59850551158368,309.846388649929,90.74416179494492,480.3967764351421
125,55553,881,265,140,39213,31,153,134,43,1,2,16,0.3819849129335446,0.4830195040313443,0.13499558303511106,7,334.9877150086689,236.2905049539641,189.39193302319134,562.5169514792735
929,49447,980,369,1893,35148,31,41,78,24,2,0,17,0.4397055132226599,0.3539763434687425,0.20631814330859752,9,121.78685115831767,242.31912054757575,248.94432614816918,616.9191669647739
763,35529,326,418,1058,43633,42,154,43,39,0,0,0,0.48598137141777814,0.3190468882924441,0.19497174028977773,11,199.21410068767594,211.24514683604184,78.86615752955518,772.4719600211428
514,76703,972,338,1920,23918,42,10,26,12,2,1,18,0.42649501401166867,0.29259389826338184,0.2809110877249495,3,351.16136906043806,340.6339869315221,92.04981582836419,602.7665812629905
436,77090,644,459,204,47694,34,37,25,3,1,4,7,0.5213598663603207,0.29719619191191715,0.18144394172776215,12,87.75270800498164,342.1873992809021,98.4895329669971,592.9553385985434
260,18260,911,472,301,20540,9,97,96,45,1,2,2,0.559753304835868,0.2535516185059188,0.18669507665821322,3,271.08741507489833,201.76227235963998,109.96476957415778,612.2793636464786
778,4812,18,443,549,12580,22,170,35,13,1,3,4,0.4632733156151762,0.3676455976540328,0.16908108673079106,15,235.85113774799908,132.429428193074,105.89553925630756,587.7788289847002
684,29024,783,460,1942,39402,13,18,108,12,0,1,7,0.3442557874925462,0.4845496071714078,0.17119460533604586,10,257.69116893211265,183.9616469696137,162.37495134670831,722.2058036273164
200,59656,82,58,1966,39578,25,191,54,26,1,2,18,0.48695575210173503,0.2805305440946533,0.23251370380361167,1,147.65857627363584,92.49690058553125,249.01953303030217,449.69238940920195
570,28285,368,301,1389,25917,48,133,191,5,0,4,17,0.3293759957227311,0.5020557417081767,0.1685682625690922,14,135.14959011706125,243.17534563155994,176.74064735004734,529.4204744442094
65,93436,232,391,1009,23318,18,173,184,16,2,2,17,0.5138359881346971,0.2614570497391253,0.22470696212617747,6,259.2102396471041,197.53093248704812,289.9512594312125,538.5659762663583
554,2605,425,333,309,11179,12,115,68,35,1,0,0,0.43610655997761005,0.3572846520214259,0.206608788000964,2,102.2070005100227,64.60566006744875,270.954949492786,623.0999245806985
189,72158,562,87,662,13251,40,112,60,39,1,0,14,0.5206490152312474,0.35261972412556997,0.12673126064318257,8,170.5843395277667,96.21200667507114,72.38651620644035,545.6978838970565
868,73303,379,114,1241,46899,17,169,129,48,1,1,17,0.4781550323385076,0.3844852767497662,0.13735969091172623,1,93.03850642772753,190.67670532684147,46.36194381244921,575.2275622237933
728,28139,725,178,812,20493,15,64,54,34,2,4,6,0.4414139795096897,0.32859847650336343,0.22998754398694685,4,32.78212177631546,327.34231189081754,324.11042393986804,477.43752244488746
272,78149,273,226,1500,21466,42,98,121,16,1,4,15,0.497467971168971,0.2576785970547409,0.24485343177628816,4,354.96921561275326,219.74089141141764,56.743407298562595,509.42925988388663
115,57138,849,387,1674,31206,15,71,96,40,0,2,15,0.2672412415966248,0.39810354800751224,0.334655210395863,5,174.62049784990037,258.3142250698377,79.69362554110388,582.0200854246598
825,77125,699,128,1663,46475,15,186,79,1,2,1,14,0.378696561666582,0.4455464163545628,0.1757570219788553,9,354.73212083064146,143.57456416420976,37.41464731196955,581.8934191212602
607,14918,869,199,870,20624,39,51,86,12,2,4,5,0.5041259724339286,0.3372340697669546,0.15863995779911688,13,77.00837912222174,221.42281666981847,240.49268237504901,448.19206737522484
711,86655,327,264,1207,27564,13,117,37,1,2,0,8,0.5060708724650524,0.37970740452566715,0.11422172300928038,18,226.76787111825783,179.87224058375259,225.09413865804677,671.6705786346013
586,28446,93,379,553,23412,17,174,118,27,2,2,6,0.33665433290416164,0.38773519096856024,0.27561047612727807,17,97.32630098506526,250.80852072875882,360.6127282558106,560.8514662409242
603,14046,327,275,766,28990,32,119,77,42,2,3,13,0.2663077543577967,0.4443752035460757,0.28931704209612763,1,294.67483253269705,46.94281463646847,327.1223527662526,458.40170645439014
982,25818,120,158,728,36517,9,6,156,25,0,0,10,0.3056615334466238,0.31620412816154736,0.37813433839182886,15,292.5405012349267,195.2555724400513,167.63246445610474,689.3945565477086
675,5324,260,173,1637,14156,40,10,153,21,2,1,15,0.31446724883053984,0.3407338067512232,0.34479894441823694,2,67.72339492816945,129.15752942322894,154.48125670569922,432.8815293259294
825,77323,392,149,1728,24064,20,102,34,46,1,4,5,0.5384834213579842,0.30000720002186587,0.16150937862015002,16,335.5415917135904,139.27199552809958,129.445431483795,594.1969023865815
57,10111,16,356,1801,26711,26,60,78,42,2,0,15,0.44892139022082866,0.3436901594953637,0.20738845028380765,5,95.20093181308025,351.90733957195056,81.05631821269026,498.37044185449395
649,39110,468,497,486,31106,27,67,66,2,2,3,19,0.39744703563738365,0.32446137158416016,0.2780915927784563,19,235.3474094324357,91.20276225831323,76.25802496167303,472.95642317442093
585,17389,93,267,1473,17589,21,152,86,34,2,3,15,0.4451905694625586,0.3484829905742643,0.20632643996317707,5,360.18726272938085,134.26715961382996,74.31504218321783,459.9978921501961
369,42427,217,383,395,24736,18,139,156,11,2,1,11,0.5113377388571032,0.25363914527805403,0.23502311586484276,2,325.60283914673187,200.81401286984203,68.2284436575708,566.6738053222164
827,80579,909,278,357,21975,13,153,33,23,2,0,16,0.3033869914888467,0.3378616524506528,0.3587513560605005,7,350.4489160679916,319.1140276301239,110.57153420585487,655.9810484148644
987,29746,399,190,1204,37218,16,101,96,4,0,2,4,0.3519785992426169,0.3743344123064925,0.2736869884508907,3,144.77058835807003,169.5844778741341,132.733991154894,644.0679818540519
360,88886,323,169,367,8214,9,109,168,19,0,0,12,0.37281961334300817,0.3590648946778958,0.2681154919790961,17,65.36784014352023,279.1948690975373,352.12895529803683,684.1725745999977
669,1117,31,360,518,31581,12,139,168,38,2,3,7,0.37867429042459005,0.3769141933853655,0.24441151619004456,3,93.09620255196577,316.8853229019588,223.78853908563173,505.1244814704131
535,85471,419,409,334,21195,44,170,150,38,0,1,4,0.4587229808423174,0.2837427233388017,0.2575342958188809,13,197.66578985066562,133.8554792003194,360.8445844619491,753.4366274264222
377,14234,904,297,1956,45582,38,50,70,12,1,1,11,0.38706642465664914,0.46009093009781155,0.15284264524553934,7,295.7319422215629,161.57131148546782,154.77642752160054,579.1454671833908
502,54441,524,297,1434,28127,19,116,2,40,2,2,8,0.3225006214676912,0.3387255484575314,0.3387738300747773,3,80.3014708015982,149.44633493559934,183.30492191746274,503.86493514476035
260,1846,136,389,1936,6141,7,164,57,44,1,1,2,0.4168201559478417,0.3743621084740576,0.2088177355781007,15,251.01006330735362,309.00669588700356,138.7338508203685,629.6204255039108
219,11954,818,235,1085,29884,35,45,31,11,1,1,2,0.47853178332143004,0.22358436710313576,0.2978838495754343,18,138.39849735323648,44.856198754456386,91.26736305034515,513.8698785403916
254,80239,709,20,1480,25885,48,52,30,12,2,1,0,0.27212484896242994,0.37957627568308355,0.34829887535448645,10,144.3026942513714,133.32106475760781,77.96017710548902,518.236221670915
414,47514,883,19,1336,3708,18,87,81,9,1,1,17,0.4862816704127215,0.30441233642090254,0.2093059931663759,7,251.7424396029053,257.6018667943685,346.6015312656237,551.6090869626228
406,89236,23,280,673,19375,16,120,42,32,1,1,11,0.33142082331605743,0.48046938189148714,0.18810979479245535,9,186.44480554362877,219.4235723543898,360.5815784025832,660.078829550603
312,98579,980,282,148,16088,39,12,134,39,1,3,8,0.5469113693149174,0.3223638482593399,0.13072478242574279,5,302.031153163708,176.1569353633876,45.04468133042507,601.4467608350587
987,7469,987,433,1250,45602,4,88,104,15,2,0,8,0.4384499151580433,0.31940357209819764,0.24214651274375903,8,82.23270073704705,210.88265611916376,80.36586803514179,603.3356134700998
662,31105,21,411,322,46046,25,124,0,44,2,4,17,0.5151918070615846,0.24979448067642707,0.23501371226198842,14,294.6326703719579,96.19083625248662,171.8805709208426,454.4526738980278
657,43101,96,192,1020,11014,32,117,60,34,1,1,17,0.4306057834081015,0.34280383559630395,0.22659038099559473,4,51.51880809923599,174.2900682386835,92.42171457537646,523.2705801647878
774,65323,533,466,1402,4273,40,53,13,2,2,4,6,0.3759738338462446,0.4128858351670257,0.21114033098672966,14,95.00804988227767,198.07049969907695,151.8999318650059,549.103812235975
288,92922,918,162,1531,48135,13,184,179,4,2,4,3,0.36638883538503214,0.38697497251918644,0.24663619209578141,12,249.8101543585604,331.89835585479153,73.24727720297717,528.2868515320014
388,59067,546,497,1628,38306,45,115,5,25,1,3,12,0.4002712613908561,0.2952999473561726,0.3044287912529712,2,316.40009493120886,117.37977953933208,182.93143850179973,579.7294963336217
739,50376,310,324,1417,31881,17,117,102,10,2,1,16,0.37248541646919103,0.33094130297716906,0.2965732805536399,13,114.64767529268192,320.7225482252524,121.01769641670185,557.3688582834286
485,46587,252,343,1919,32486,49,3,9,6,0,4,1,0.2870964296618968,0.40692251621434705,0.3059810541237561,1,139.60918795268583,245.82086927670395,147.88819367915136,609.776577757792
